ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
mape-itshead-1-1,mape-itshead-1,kpâru-,495,false,expert,,,,
mape-short-1-1,mape-short-1,bembeŋ,270,false,expert,,,,
mape-itisfull-1-1,mape-itisfull-1,fuse-,274,false,expert,,,,
mape-dust-1-1,mape-dust-1,yak,496,false,expert,,,,
mape-itsname-1-1,mape-itsname-1,dziŋâ-,276,false,expert,,,,
mape-itsfoot-1-1,mape-itsfoot-1,kigâ-,281,false,expert,,,,
mape-itstongue-1-1,mape-itstongue-1,erâŋ-,497,false,expert,,,,
mape-animal-1-1,mape-animal-1,dzomak,498,false,expert,,,,
mape-small-1-1,mape-small-1,mendakne,499,false,expert,,,,
mape-snake-1-1,mape-snake-1,kobeŋ,500,false,expert,,,,
mape-thou-1-1,mape-thou-1,go,292,false,expert,,,,
mape-spear-1-1,mape-spear-1,dzigâ,501,false,expert,,,,
mape-sand-1-1,mape-sand-1,mageŋ,201,false,expert,,,,
mape-hethrows-1-1,mape-hethrows-1,wâke-,502,false,expert,,,,
mape-not-1-1,mape-not-1,so,503,false,expert,,,,
mape-helaughs-1-1,mape-helaughs-1,gowee-,275,false,expert,,,,
mape-itburns-1-1,mape-itburns-1,dza-,66,false,expert,,,,
mape-old-1-1,mape-old-1,raŋgbaŋ,291,false,expert,,,,
mape-this-1-1,mape-this-1,âi,504,false,expert,,,,
mape-rope-1-1,mape-rope-1,niŋgiŋ,505,false,expert,,,,
mape-and-1-1,mape-and-1,eme,191,false,expert,,,,
mape-work-1-1,mape-work-1,giâ,255,false,expert,,,,
mape-bird-1-1,mape-bird-1,wârâ,506,false,expert,,,,
mape-heholds-1-1,mape-heholds-1,ro-,244,false,expert,,,,
mape-star-1-1,mape-star-1,bâpiŋ,180,false,expert,,,,
mape-road-1-1,mape-road-1,kari,507,false,expert,,,,
mape-hisknee-1-1,mape-hisknee-1,dieŋ,288,false,expert,,,,
mape-water-1-1,mape-water-1,owu,508,false,expert,,,,
mape-sun-1-1,mape-sun-1,wegi,509,false,expert,,,,
mape-smoke-1-1,mape-smoke-1,kosâk,82,false,expert,,,,
mape-woman-1-1,mape-woman-1,ŋigok,206,false,expert,,,,
mape-hehithim-1-1,mape-hehithim-1,kpa-,86,false,expert,,,,
mape-itsclaw-1-1,mape-itsclaw-1,yuyuŋ-,510,false,expert,,,,
mape-itsblood-1-1,mape-itsblood-1,dari-,511,false,expert,,,,
mape-who-1-1,mape-who-1,moc,74,false,expert,,,,
mape-heknows-1-1,mape-heknows-1,mane-,293,false,expert,,,,
mape-itstooth-1-1,mape-itstooth-1,misiâ-,512,false,expert,,,,
mape-cloud-1-1,mape-cloud-1,gâweŋ,513,false,expert,,,,
mape-itsbone-1-1,mape-itsbone-1,siak-,89,false,expert,,,,
mape-he-1-1,mape-he-1,i,99,false,expert,,,,
mape-rain-1-1,mape-rain-1,kue,203,false,expert,,,,
mape-there-1-1,mape-there-1,aroo,514,false,expert,,,,
mape-stone-1-1,mape-stone-1,kâk,205,false,expert,,,,
mape-mountain-1-1,mape-mountain-1,tiki,207,false,expert,,,,
mape-itsbelly-1-1,mape-itsbelly-1,ata-,515,false,expert,,,,
mape-breast-1-1,mape-breast-1,moŋ-,309,false,expert,,,,
mape-earth-1-1,mape-earth-1,mâreŋ,308,false,expert,,,,
mape-itstail-1-1,mape-itstail-1,dzi-,105,false,expert,,,,
mape-itsnose-1-1,mape-itsnose-1,sikâ-,213,false,expert,,,,
mape-itsleaf-1-1,mape-itsleaf-1,rekak-,311,false,expert,,,,
mape-man-1-1,mape-man-1,ŋik,218,false,expert,,,,
mape-rightside-1-1,mape-rightside-1,fâre,277,false,expert,,,,
mape-tree-1-1,mape-tree-1,yâk,313,false,expert,,,,
mape-ashes-1-1,mape-ashes-1,dzafe,306,false,expert,,,,
mape-itsheart-1-1,mape-itsheart-1,maki kâruŋ-,516,false,expert,,,,
mape-itsseed-1-1,mape-itsseed-1,fâŋâŋ-,517,false,expert,,,,
mape-itsneck-1-1,mape-itsneck-1,ube-,229,false,expert,,,,
mape-hecomes-1-1,mape-hecomes-1,wape-,518,false,expert,,,,
mape-itsear-1-1,mape-itsear-1,kadze-,126,false,expert,,,,
mape-itsroot-1-1,mape-itsroot-1,gâru-,223,false,expert,,,,
mape-louse-1-1,mape-louse-1,imeŋ,128,false,expert,,,,
mape-two-1-1,mape-two-1,yoyokak,225,false,expert,,,,
mape-itshair-1-1,mape-itshair-1,kaŋdzaŋ-,519,false,expert,,,,
mape-itsmeat-1-1,mape-itsmeat-1,biu-,320,false,expert,,,,
mape-one-1-1,mape-one-1,mokotoŋ,520,false,expert,,,,
mape-leftside-1-1,mape-leftside-1,kpana,131,false,expert,,,,
mape-hesits-1-1,mape-hesits-1,ŋe-,323,false,expert,,,,
mape-ye-1-1,mape-ye-1,ŋoŋai,113,false,expert,,,,
mape-hedies-1-1,mape-hedies-1,kâme-,136,false,expert,,,,
mesem-hisfather-1-1,mesem-hisfather-1,bip-,521,false,expert,,,,
mesem-we-1-1,mesem-we-1,nį,160,false,expert,,,,
mesem-lake-1-1,mesem-lake-1,ləm,522,false,expert,,,,
mesem-stone-1-1,mesem-stone-1,nandza,523,false,expert,,,,
mesem-heshoots-1-1,mesem-heshoots-1,osə-,524,false,expert,,,,
mesem-hesays-1-1,mesem-hesays-1,dzə-,6,false,expert,,,,
mesem-itsbreath-1-1,mesem-itsbreath-1,andagəsa,525,false,expert,,,,
mesem-heholds-1-1,mesem-heholds-1,waŋga-,526,false,expert,,,,
mesem-hevomits-1-1,mesem-hevomits-1,nua-,527,false,expert,,,,
mesem-hesleeps-1-1,mesem-hesleeps-1,we-,528,false,expert,,,,
mesem-old-1-1,mesem-old-1,kpən,529,false,expert,,,,
mesem-heeats-1-1,mesem-heeats-1,nin-,12,false,expert,,,,
mesem-itswells-1-1,mesem-itswells-1,simen-,530,false,expert,,,,
mesem-itseye-1-1,mesem-itseye-1,dzi-,15,false,expert,,,,
mesem-theyplay-1-1,mesem-theyplay-1,dzəgodzə,531,false,expert,,,,
mesem-hestands-1-1,mesem-hestands-1,ta-,532,false,expert,,,,
mesem-spear-1-1,mesem-spear-1,ani,533,false,expert,,,,
mesem-hedies-1-1,mesem-hedies-1,fəki-,534,false,expert,,,,
mesem-hespits-1-1,mesem-hespits-1,dzətupa-,535,false,expert,,,,
mesem-thou-1-1,mesem-thou-1,gą,292,false,expert,,,,
mesem-worm-1-1,mesem-worm-1,gọ,536,false,expert,,,,
mesem-hebitesit-1-1,mesem-hebitesit-1,ye-,537,false,expert,,,,
mesem-itsfruit-1-1,mesem-itsfruit-1,kpən-,538,false,expert,,,,
mesem-black-1-1,mesem-black-1,səmbopm,539,false,expert,,,,
mesem-helaughs-1-1,mesem-helaughs-1,yəyən-,540,false,expert,,,,
mesem-all-1-1,mesem-all-1,pəsəkpep,541,false,expert,,,,
mesem-short-1-1,mesem-short-1,dandzi,542,false,expert,,,,
mesem-moon-1-1,mesem-moon-1,əyoŋga,543,false,expert,,,,
mesem-hedigs-1-1,mesem-hedigs-1,lo-,544,false,expert,,,,
mesem-green-1-1,mesem-green-1,kokŋ̣,545,false,expert,,,,
mesem-rope-1-1,mesem-rope-1,tək,412,false,expert,,,,
mesem-i-1-1,mesem-i-1,ną,245,false,expert,,,,
mesem-shesews-1-1,mesem-shesews-1,osə-,546,false,expert,,,,
mesem-that-1-1,mesem-that-1,mei,547,false,expert,,,,
mesem-wind-1-1,mesem-wind-1,təgə,548,false,expert,,,,
mesem-hefalls-1-1,mesem-hefalls-1,kao-,549,false,expert,,,,
mesem-some-1-1,mesem-some-1,but-,550,false,expert,,,,
mesem-white-1-1,mesem-white-1,sagatṇ,551,false,expert,,,,
mesem-hissister-1-1,mesem-hissister-1,lip-,552,false,expert,,,,
mesem-many-1-1,mesem-many-1,kirisi,553,false,expert,,,,
mesem-dust-1-1,mesem-dust-1,wanawana,554,false,expert,,,,
mesem-where-1-1,mesem-where-1,dene,555,false,expert,,,,
mesem-snake-1-1,mesem-snake-1,asį,556,false,expert,,,,
mesem-hishand-1-1,mesem-hishand-1,bət-,340,false,expert,,,,
mesem-hecuts-1-1,mesem-hecuts-1,lanti-,557,false,expert,,,,
mesem-red-1-1,mesem-red-1,kukŋ̣,558,false,expert,,,,
mesem-itsflower-1-1,mesem-itsflower-1,dzolman,3,false,expert,,,,
mesem-itsskin-1-1,mesem-itsskin-1,sək-,353,false,expert,,,,
mesem-warm-1-1,mesem-warm-1,kipkipṃ,559,false,expert,,,,
mesem-yellow-1-1,mesem-yellow-1,alaŋ,560,false,expert,,,,
mesem-hesucks-1-1,mesem-hesucks-1,bəsə-,561,false,expert,,,,
mesem-night-1-1,mesem-night-1,mimba,562,false,expert,,,,
mesem-work-1-1,mesem-work-1,nu,331,false,expert,,,,
mesem-round-1-1,mesem-round-1,waragən,563,false,expert,,,,
mesem-hisbrother-1-1,mesem-hisbrother-1,dat-,19,false,expert,,,,
mesem-good-1-1,mesem-good-1,saŋgam,564,false,expert,,,,
mesem-itsfat-1-1,mesem-itsfat-1,kerək-,59,false,expert,,,,
mesem-hot-1-1,mesem-hot-1,tedzi,565,false,expert,,,,
mesem-hecries-1-1,mesem-hecries-1,sisu-,566,false,expert,,,,
mesem-long-1-1,mesem-long-1,kepṃ,567,false,expert,,,,
mesem-itsfoot-1-1,mesem-itsfoot-1,kət-,568,false,expert,,,,
mesem-how-1-1,mesem-how-1,disi,569,false,expert,,,,
mesem-itsback-1-1,mesem-itsback-1,beset-,570,false,expert,,,,
mesem-itsbone-1-1,mesem-itsbone-1,siet-,89,false,expert,,,,
mesem-stick-1-1,mesem-stick-1,onze,571,false,expert,,,,
mesem-new-1-1,mesem-new-1,gorəŋ,572,false,expert,,,,
mesem-heblows-1-1,mesem-heblows-1,orati-,573,false,expert,,,,
mesem-itshead-1-1,mesem-itshead-1,nok-,574,false,expert,,,,
mesem-animal-1-1,mesem-animal-1,dzi,400,false,expert,,,,
mesem-itisdry-1-1,mesem-itisdry-1,alaŋgə-,361,false,expert,,,,
mesem-dull-1-1,mesem-dull-1,kokŋ̣ kpiəkṇ,575,false,expert,,,,
mesem-big-1-1,mesem-big-1,kəitṇ,576,false,expert,,,,
mesem-hismother-1-1,mesem-hismother-1,mam-,382,false,expert,,,,
mesem-hesits-1-1,mesem-hesits-1,ta-,130,false,expert,,,,
mesem-itswing-1-1,mesem-itswing-1,kpogo,577,false,expert,,,,
mesem-itstongue-1-1,mesem-itstongue-1,nambalaŋ-,57,false,expert,,,,
mesem-sky-1-1,mesem-sky-1,nombə,578,false,expert,,,,
mesem-itisfull-1-1,mesem-itisfull-1,dzədzə ko-,579,false,expert,,,,
mesem-clothing-1-1,mesem-clothing-1,na,580,false,expert,,,,
mesem-cold-1-1,mesem-cold-1,takəŋ,581,false,expert,,,,
mesem-hecounts-1-1,mesem-hecounts-1,usun-,582,false,expert,,,,
mesem-this-1-1,mesem-this-1,wi,583,false,expert,,,,
mesem-itsname-1-1,mesem-itsname-1,kot-,370,false,expert,,,,
mesem-and-1-1,mesem-and-1,mimbi,584,false,expert,,,,
mesem-small-1-1,mesem-small-1,namzi,585,false,expert,,,,
mesem-rain-1-1,mesem-rain-1,ma,399,false,expert,,,,
mesem-not-1-1,mesem-not-1,kəm,586,false,expert,,,,
mesem-who-1-1,mesem-who-1,ala,587,false,expert,,,,
mesem-itburns-1-1,mesem-itburns-1,dzi-,66,false,expert,,,,
mesem-star-1-1,mesem-star-1,dzəmərindzə,588,false,expert,,,,
mesem-hisknee-1-1,mesem-hisknee-1,kpekakpatə-,589,false,expert,,,,
mesem-road-1-1,mesem-road-1,kə,70,false,expert,,,,
mesem-water-1-1,mesem-water-1,tu,383,false,expert,,,,
mesem-sun-1-1,mesem-sun-1,kəsu,590,false,expert,,,,
mesem-itstooth-1-1,mesem-itstooth-1,dzət-,51,false,expert,,,,
mesem-smoke-1-1,mesem-smoke-1,kəsə,82,false,expert,,,,
mesem-itsneck-1-1,mesem-itsneck-1,andeŋ,591,false,expert,,,,
mesem-cloud-1-1,mesem-cloud-1,kumbu,592,false,expert,,,,
mesem-he-1-1,mesem-he-1,lə,396,false,expert,,,,
mesem-itsclaw-1-1,mesem-itsclaw-1,dziŋgəŋgəŋ-,593,false,expert,,,,
mesem-hehithim-1-1,mesem-hehithim-1,kun-,387,false,expert,,,,
mesem-heknows-1-1,mesem-heknows-1,niŋge-,395,false,expert,,,,
mesem-one-1-1,mesem-one-1,kpedzi,594,false,expert,,,,
mesem-woman-1-1,mesem-woman-1,imbi,91,false,expert,,,,
mesem-sand-1-1,mesem-sand-1,gaŋa,595,false,expert,,,,
mesem-hethrows-1-1,mesem-hethrows-1,kətipe-,596,false,expert,,,,
mesem-itstail-1-1,mesem-itstail-1,dak-,597,false,expert,,,,
mesem-there-1-1,mesem-there-1,inda,93,false,expert,,,,
mesem-hepulls-1-1,mesem-hepulls-1,menda-,598,false,expert,,,,
mesem-rightside-1-1,mesem-rightside-1,pana,599,false,expert,,,,
mesem-heturns-1-1,mesem-heturns-1,giridzə-,600,false,expert,,,,
mesem-leftside-1-1,mesem-leftside-1,kana,131,false,expert,,,,
mesem-mountain-1-1,mesem-mountain-1,kalaŋ,601,false,expert,,,,
mesem-itsbelly-1-1,mesem-itsbelly-1,tip-,407,false,expert,,,,
mesem-itsear-1-1,mesem-itsear-1,bəbət-,602,false,expert,,,,
mesem-breast-1-1,mesem-breast-1,nam-,209,false,expert,,,,
mesem-ashes-1-1,mesem-ashes-1,dzita,603,false,expert,,,,
mesem-earth-1-1,mesem-earth-1,misa,604,false,expert,,,,
mesem-itsnose-1-1,mesem-itsnose-1,siŋgeŋ,605,false,expert,,,,
mesem-itsleaf-1-1,mesem-itsleaf-1,sin-,108,false,expert,,,,
mesem-hepushes-1-1,mesem-hepushes-1,otəgə-,606,false,expert,,,,
mesem-man-1-1,mesem-man-1,ą,413,false,expert,,,,
mesem-tree-1-1,mesem-tree-1,tə,607,false,expert,,,,
mesem-itsheart-1-1,mesem-itsheart-1,wembə kət-,608,false,expert,,,,
mesem-they-1-1,mesem-they-1,lene,609,false,expert,,,,
mesem-hecomes-1-1,mesem-hecomes-1,ko-,610,false,expert,,,,
mesem-itsroot-1-1,mesem-itsroot-1,kindiri-,611,false,expert,,,,
mesem-two-1-1,mesem-two-1,dzeba,612,false,expert,,,,
mesem-itsseed-1-1,mesem-itsseed-1,kət-,124,false,expert,,,,
mesem-what-1-1,mesem-what-1,wana,426,false,expert,,,,
mesem-itsmeat-1-1,mesem-itsmeat-1,mirik-,613,false,expert,,,,
mesem-louse-1-1,mesem-louse-1,ləm,614,false,expert,,,,
mesem-itshair-1-1,mesem-itshair-1,dzup-,132,false,expert,,,,
mesem-hewashes-1-1,mesem-hewashes-1,əli-,615,false,expert,,,,
mesem-ye-1-1,mesem-ye-1,lį,238,false,expert,,,,
mesem-dog-1-1,mesem-dog-1,tą,616,false,expert,,,,
mesem-itsblood-1-1,mesem-itsblood-1,sip-,127,false,expert,,,,
mesem-bird-1-1,mesem-bird-1,lau,617,false,expert,,,,
mesem-heseesme-1-1,mesem-heseesme-1,nəgəi-,618,false,expert,,,,
mesem-hegivesme-1-1,mesem-hegivesme-1,naka-,619,false,expert,,,,
nabak-old-1-1,nabak-old-1,ŋokŋ,620,false,expert,,,,
nabak-and-1-1,nabak-and-1,ɔpme,351,false,expert,,,,
nabak-hesucks-1-1,nabak-hesucks-1,bəsəi-,561,false,expert,,,,
nabak-they-1-1,nabak-they-1,ək,410,false,expert,,,,
nabak-itsflower-1-1,nabak-itsflower-1,kət-,621,false,expert,,,,
nabak-hishand-1-1,nabak-hishand-1,bet-,340,false,expert,,,,
nabak-dull-1-1,nabak-dull-1,kugepin,622,false,expert,,,,
nabak-hewashes-1-1,nabak-hewashes-1,dzurudzi-,623,false,expert,,,,
nabak-animal-1-1,nabak-animal-1,soŋgo,624,false,expert,,,,
nabak-heseesme-1-1,nabak-heseesme-1,ni-,138,false,expert,,,,
nabak-rope-1-1,nabak-rope-1,dze,625,false,expert,,,,
nabak-hegivesme-1-1,nabak-hegivesme-1,nai-,626,false,expert,,,,
nabak-itsback-1-1,nabak-itsback-1,bam-,627,false,expert,,,,
nabak-itsneck-1-1,nabak-itsneck-1,ŋande-,591,false,expert,,,,
nabak-itsfat-1-1,nabak-itsfat-1,kerak-,59,false,expert,,,,
nabak-hesleeps-1-1,nabak-hesleeps-1,we-,528,false,expert,,,,
nabak-itsfruit-1-1,nabak-itsfruit-1,kpənəŋ-,538,false,expert,,,,
nabak-leftside-1-1,nabak-leftside-1,kanen,131,false,expert,,,,
nabak-hecounts-1-1,nabak-hecounts-1,makundzi-,628,false,expert,,,,
nabak-heeats-1-1,nabak-heeats-1,ni-,12,false,expert,,,,
nabak-itswells-1-1,nabak-itswells-1,səme-,530,false,expert,,,,
nabak-itsblood-1-1,nabak-itsblood-1,sip-,127,false,expert,,,,
nabak-snake-1-1,nabak-snake-1,nombe,629,false,expert,,,,
nabak-what-1-1,nabak-what-1,pitne,630,false,expert,,,,
nabak-itsfoot-1-1,nabak-itsfoot-1,set-,631,false,expert,,,,
nabak-hesays-1-1,nabak-hesays-1,dzei-,6,false,expert,,,,
nabak-heshoots-1-1,nabak-heshoots-1,arai-,632,false,expert,,,,
nabak-hestands-1-1,nabak-hestands-1,ta-,532,false,expert,,,,
nabak-hevomits-1-1,nabak-hevomits-1,okdzi-,633,false,expert,,,,
nabak-hebitesit-1-1,nabak-hebitesit-1,i-,332,false,expert,,,,
nabak-hismother-1-1,nabak-hismother-1,mam-,382,false,expert,,,,
nabak-black-1-1,nabak-black-1,sopməŋ,634,false,expert,,,,
nabak-spear-1-1,nabak-spear-1,ŋəlip,635,false,expert,,,,
nabak-itsclaw-1-1,nabak-itsclaw-1,pəluk-,636,false,expert,,,,
nabak-theyplay-1-1,nabak-theyplay-1,kpep,637,false,expert,,,,
nabak-hedigs-1-1,nabak-hedigs-1,kiŋgadzi-,638,false,expert,,,,
nabak-heblows-1-1,nabak-heblows-1,kumbu-,639,false,expert,,,,
nabak-all-1-1,nabak-all-1,ilinsakpep,640,false,expert,,,,
nabak-work-1-1,nabak-work-1,murup,641,false,expert,,,,
nabak-where-1-1,nabak-where-1,den,555,false,expert,,,,
nabak-itswing-1-1,nabak-itswing-1,pɔp-,642,false,expert,,,,
nabak-green-1-1,nabak-green-1,araŋəŋ,643,false,expert,,,,
nabak-hissister-1-1,nabak-hissister-1,ip-,552,false,expert,,,,
nabak-itseye-1-1,nabak-itseye-1,dzi-,15,false,expert,,,,
nabak-helaughs-1-1,nabak-helaughs-1,yəindzi-,644,false,expert,,,,
nabak-heholds-1-1,nabak-heholds-1,mi-,23,false,expert,,,,
nabak-hespits-1-1,nabak-hespits-1,dzawak-,645,false,expert,,,,
nabak-white-1-1,nabak-white-1,satnəŋ,551,false,expert,,,,
nabak-warm-1-1,nabak-warm-1,kipməŋ,559,false,expert,,,,
nabak-moon-1-1,nabak-moon-1,eyoŋge,543,false,expert,,,,
nabak-clothing-1-1,nabak-clothing-1,nap,580,false,expert,,,,
nabak-many-1-1,nabak-many-1,kilisik,553,false,expert,,,,
nabak-itsbreath-1-1,nabak-itsbreath-1,emetək,646,false,expert,,,,
nabak-red-1-1,nabak-red-1,ŋaməŋ,647,false,expert,,,,
nabak-shesews-1-1,nabak-shesews-1,ou-,648,false,expert,,,,
nabak-we-1-1,nabak-we-1,nin,160,false,expert,,,,
nabak-hisbrother-1-1,nabak-hisbrother-1,dat-,19,false,expert,,,,
nabak-yellow-1-1,nabak-yellow-1,araraŋ,560,false,expert,,,,
nabak-stick-1-1,nabak-stick-1,wandzom,649,false,expert,,,,
nabak-bird-1-1,nabak-bird-1,aga,650,false,expert,,,,
nabak-hecries-1-1,nabak-hecries-1,su-,566,false,expert,,,,
nabak-night-1-1,nabak-night-1,təmbuyat,651,false,expert,,,,
nabak-worm-1-1,nabak-worm-1,gbik,652,false,expert,,,,
nabak-hecuts-1-1,nabak-hecuts-1,eti-,653,false,expert,,,,
nabak-lake-1-1,nabak-lake-1,ləmunəŋ,522,false,expert,,,,
nabak-good-1-1,nabak-good-1,kpembenəŋ,654,false,expert,,,,
nabak-hisfather-1-1,nabak-hisfather-1,bip-,521,false,expert,,,,
nabak-itsskin-1-1,nabak-itsskin-1,sək-,353,false,expert,,,,
nabak-ye-1-1,nabak-ye-1,in,238,false,expert,,,,
nabak-hot-1-1,nabak-hot-1,tedzin,565,false,expert,,,,
nabak-that-1-1,nabak-that-1,ke,655,false,expert,,,,
nabak-round-1-1,nabak-round-1,kililiŋ,656,false,expert,,,,
nabak-long-1-1,nabak-long-1,teepməŋ,657,false,expert,,,,
nabak-new-1-1,nabak-new-1,arakŋəŋ,359,false,expert,,,,
nabak-hefalls-1-1,nabak-hefalls-1,todzi-,658,false,expert,,,,
nabak-itisdry-1-1,nabak-itisdry-1,ko-,659,false,expert,,,,
nabak-big-1-1,nabak-big-1,taemba,660,false,expert,,,,
nabak-cold-1-1,nabak-cold-1,bakŋəŋ,661,false,expert,,,,
nabak-how-1-1,nabak-how-1,dzigok,662,false,expert,,,,
nabak-breast-1-1,nabak-breast-1,nam-,209,false,expert,,,,
nabak-some-1-1,nabak-some-1,not-,663,false,expert,,,,
nabak-itsname-1-1,nabak-itsname-1,dzikət-,62,false,expert,,,,
nabak-itisfull-1-1,nabak-itisfull-1,dzedze kpe-,579,false,expert,,,,
nabak-small-1-1,nabak-small-1,isikŋen,664,false,expert,,,,
nabak-not-1-1,nabak-not-1,ku,665,false,expert,,,,
nabak-heturns-1-1,nabak-heturns-1,giridzəi-,600,false,expert,,,,
nabak-itburns-1-1,nabak-itburns-1,dzi-,66,false,expert,,,,
nabak-itstongue-1-1,nabak-itstongue-1,nambaram-,57,false,expert,,,,
nabak-heknows-1-1,nabak-heknows-1,nɔi-,666,false,expert,,,,
nabak-star-1-1,nabak-star-1,wenzim,667,false,expert,,,,
nabak-road-1-1,nabak-road-1,set,668,false,expert,,,,
nabak-itshead-1-1,nabak-itshead-1,ŋokandzi-,669,false,expert,,,,
nabak-one-1-1,nabak-one-1,kpep,594,false,expert,,,,
nabak-hepushes-1-1,nabak-hepushes-1,ɔtɔpe-,670,false,expert,,,,
nabak-short-1-1,nabak-short-1,kutuməŋ,671,false,expert,,,,
nabak-this-1-1,nabak-this-1,kapi,672,false,expert,,,,
nabak-itsbone-1-1,nabak-itsbone-1,kandziŋ-,673,false,expert,,,,
nabak-sun-1-1,nabak-sun-1,kəsuk,674,false,expert,,,,
nabak-smoke-1-1,nabak-smoke-1,kəsək,82,false,expert,,,,
nabak-i-1-1,nabak-i-1,nəŋ,245,false,expert,,,,
nabak-sand-1-1,nabak-sand-1,gambibit,675,false,expert,,,,
nabak-hehithim-1-1,nabak-hehithim-1,ku-,387,false,expert,,,,
nabak-hisknee-1-1,nabak-hisknee-1,kpet-,676,false,expert,,,,
nabak-water-1-1,nabak-water-1,tu,383,false,expert,,,,
nabak-cloud-1-1,nabak-cloud-1,dzandza,677,false,expert,,,,
nabak-hethrows-1-1,nabak-hethrows-1,kətimpe-,596,false,expert,,,,
nabak-hepulls-1-1,nabak-hepulls-1,mandai-,598,false,expert,,,,
nabak-rain-1-1,nabak-rain-1,map,399,false,expert,,,,
nabak-woman-1-1,nabak-woman-1,imbi,91,false,expert,,,,
nabak-stone-1-1,nabak-stone-1,nandzəŋ,523,false,expert,,,,
nabak-wind-1-1,nabak-wind-1,tɔgɔ,548,false,expert,,,,
nabak-mountain-1-1,nabak-mountain-1,kaləŋ,601,false,expert,,,,
nabak-who-1-1,nabak-who-1,kureki,678,false,expert,,,,
nabak-itstooth-1-1,nabak-itstooth-1,dzet-,51,false,expert,,,,
nabak-itsbelly-1-1,nabak-itsbelly-1,tip-,407,false,expert,,,,
nabak-ashes-1-1,nabak-ashes-1,kɔu,411,false,expert,,,,
nabak-he-1-1,nabak-he-1,ək,396,false,expert,,,,
nabak-earth-1-1,nabak-earth-1,misat,604,false,expert,,,,
nabak-itsnose-1-1,nabak-itsnose-1,ŋiŋəŋ-,679,false,expert,,,,
nabak-itsleaf-1-1,nabak-itsleaf-1,sin-,108,false,expert,,,,
nabak-tree-1-1,nabak-tree-1,təp,607,false,expert,,,,
nabak-itstail-1-1,nabak-itstail-1,dak-,597,false,expert,,,,
nabak-thou-1-1,nabak-thou-1,gəŋ,292,false,expert,,,,
nabak-sky-1-1,nabak-sky-1,kururuŋ,216,false,expert,,,,
nabak-itsroot-1-1,nabak-itsroot-1,kindi-,611,false,expert,,,,
nabak-rightside-1-1,nabak-rightside-1,panaŋ,599,false,expert,,,,
nabak-man-1-1,nabak-man-1,an,413,false,expert,,,,
nabak-itsseed-1-1,nabak-itsseed-1,kət-,124,false,expert,,,,
nabak-hecomes-1-1,nabak-hecomes-1,kpe-,680,false,expert,,,,
nabak-itsear-1-1,nabak-itsear-1,wak-,681,false,expert,,,,
nabak-there-1-1,nabak-there-1,kainde,682,false,expert,,,,
nabak-itsmeat-1-1,nabak-itsmeat-1,səsumbaŋ-,683,false,expert,,,,
nabak-louse-1-1,nabak-louse-1,emin,128,false,expert,,,,
nabak-itsheart-1-1,nabak-itsheart-1,gum kət-,684,false,expert,,,,
nabak-itshair-1-1,nabak-itshair-1,dzup-,132,false,expert,,,,
nabak-dog-1-1,nabak-dog-1,tam,616,false,expert,,,,
nabak-two-1-1,nabak-two-1,dzut,685,false,expert,,,,
nabak-dust-1-1,nabak-dust-1,kpitnəki,686,false,expert,,,,
nabak-hesits-1-1,nabak-hesits-1,ta-,130,false,expert,,,,
nabak-hedies-1-1,nabak-hedies-1,gəki-,534,false,expert,,,,
ono-rope-1-1,ono-rope-1,ranom,687,false,expert,,,,
ono-thou-1-1,ono-thou-1,ge,2,false,expert,,,,
ono-hesucks-1-1,ono-hesucks-1,muzuluki-,377,false,expert,,,,
ono-hesleeps-1-1,ono-hesleeps-1,pa-,688,false,expert,,,,
ono-shesews-1-1,ono-shesews-1,gbetut-,252,false,expert,,,,
ono-how-1-1,ono-how-1,daleo,689,false,expert,,,,
ono-helaughs-1-1,ono-helaughs-1,teni-,690,false,expert,,,,
ono-hishand-1-1,ono-hishand-1,me-,267,false,expert,,,,
ono-work-1-1,ono-work-1,urata,691,false,expert,,,,
ono-itsroot-1-1,ono-itsroot-1,ŋodi-,692,false,expert,,,,
ono-dull-1-1,ono-dull-1,ŋetŋemidaine,693,false,expert,,,,
ono-hedigs-1-1,ono-hedigs-1,kepikito-,694,false,expert,,,,
ono-hissister-1-1,ono-hissister-1,kiari-,695,false,expert,,,,
ono-we-1-1,ono-we-1,ŋedo,696,false,expert,,,,
ono-hespits-1-1,ono-hespits-1,mŋekat-,697,false,expert,,,,
ono-hestands-1-1,ono-hestands-1,okore-,698,false,expert,,,,
ono-heshoots-1-1,ono-heshoots-1,yato-,699,false,expert,,,,
ono-heeats-1-1,ono-heeats-1,ni-,12,false,expert,,,,
ono-clothing-1-1,ono-clothing-1,poet,346,false,expert,,,,
ono-heholds-1-1,ono-heholds-1,mi-,23,false,expert,,,,
ono-itswells-1-1,ono-itswells-1,sue-,328,false,expert,,,,
ono-woman-1-1,ono-woman-1,ŋerep,700,false,expert,,,,
ono-hevomits-1-1,ono-hevomits-1,madogi-,701,false,expert,,,,
ono-itsflower-1-1,ono-itsflower-1,dzurai-,3,false,expert,,,,
ono-spear-1-1,ono-spear-1,bim,702,false,expert,,,,
ono-hebitesit-1-1,ono-hebitesit-1,ki-,16,false,expert,,,,
ono-hismother-1-1,ono-hismother-1,naga-,703,false,expert,,,,
ono-all-1-1,ono-all-1,korop,704,false,expert,,,,
