ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
mape-earth-1,91336,mape,earth,mâreŋ,mâreŋ,m â r e ŋ,earth,McElhanon1967,308,
mape-itstail-1,91560,mape,itstail,dzi-,dzi-,d z i -,(its) tail,McElhanon1967,105,
mape-itsnose-1,90888,mape,itsnose,sikâ-,sikâ-,s i k â -,(its) nose,McElhanon1967,213,
mape-itsleaf-1,91350,mape,itsleaf,rekak-,rekak-,r e k a k -,(its) leaf,McElhanon1967,311,
mape-man-1,91476,mape,man,ŋik,ŋik,ŋ i k,man,McElhanon1967,218,
mape-rightside-1,91742,mape,rightside,fâre,fâre,f â r e,right (side),McElhanon1967,277,
mape-tree-1,91364,mape,tree,yâk,yâk,y â k,tree,McElhanon1967,313,
mape-ashes-1,91322,mape,ashes,dzafe,dzafe,d z a f e,ashes,McElhanon1967,306,
mape-itsheart-1,90902,mape,itsheart,maki kâruŋ-,maki kâruŋ-,m a k i + k â r u ŋ -,(its) heart,McElhanon1967,516,
mape-itsseed-1,91392,mape,itsseed,fâŋâŋ-,fâŋâŋ-,f â ŋ â ŋ -,(its) seed,McElhanon1967,517,
mape-itsneck-1,90930,mape,itsneck,ube-,ube-,u b e -,its neck,McElhanon1967,229,
mape-hecomes-1,90678,mape,hecomes,wape-,wape-,w a p e -,(he) comes,McElhanon1967,518,
mape-itsear-1,91406,mape,itsear,kadze-,kadze-,k a d z e -,(its) ear,McElhanon1967,126,
mape-itsroot-1,91378,mape,itsroot,gâru-,gâru-,g â r u -,(its) root,McElhanon1967,223,
mape-louse-1,91420,mape,louse,imeŋ,imeŋ,i m e ŋ,louse,McElhanon1967,128,
mape-two-1,90566,mape,two,yoyokak,yoyokak,y o y o k a k,two,McElhanon1967,225,
mape-itshair-1,90944,mape,itshair,kaŋdzaŋ-,kaŋdzaŋ-,k a ŋ d z a ŋ -,(its) hair,McElhanon1967,519,
mape-itsmeat-1,91574,mape,itsmeat,biu-,biu-,b i u -,(its) meat,McElhanon1967,320,
mape-one-1,90552,mape,one,mokotoŋ,mokotoŋ,m o k o t o ŋ,one,McElhanon1967,520,
mape-leftside-1,91756,mape,leftside,kpana,kpana,k p a n a,left (side),McElhanon1967,131,
mape-hesits-1,90692,mape,hesits,ŋe-,ŋe-,ŋ e -,(he) sits,McElhanon1967,323,
mape-ye-1,91658,mape,ye,ŋoŋai,ŋoŋai,ŋ o ŋ a i,ye,McElhanon1967,113,
mape-hedies-1,90958,mape,hedies,kâme-,kâme-,k â m e -,(he) dies,McElhanon1967,136,
mesem-hisfather-1,92240,mesem,hisfather,bip-,bip-,b i p -,(his) father,McElhanon1967,521,
mesem-we-1,90476,mesem,we,nį,nį,n į,we,McElhanon1967,160,
mesem-lake-1,91960,mesem,lake,ləm,ləm,l ə m,lake,McElhanon1967,522,
mesem-stone-1,91288,mesem,stone,nandza,nandza,n a n d z a,stone,McElhanon1967,523,
mesem-heshoots-1,92296,mesem,heshoots,osə-,osə-,o s ə -,(he) shoots,McElhanon1967,524,
mesem-hesays-1,90574,mesem,hesays,dzə-,dzə-,d z ə -,(he) says,McElhanon1967,6,
mesem-itsbreath-1,92086,mesem,itsbreath,andagəsa,andagəsa,a n d a g ə s a,(its) breath,McElhanon1967,525,
mesem-heholds-1,91764,mesem,heholds,waŋga-,waŋga-,w a ŋ g a -,(he) holds,McElhanon1967,526,
mesem-hevomits-1,92100,mesem,hevomits,nua-,nua-,n u a -,(he) vomits,McElhanon1967,527,
mesem-hesleeps-1,90980,mesem,hesleeps,we-,we-,w e -,(he) sleeps,McElhanon1967,528,
mesem-old-1,92170,mesem,old,kpən,kpən,k p ə n,old,McElhanon1967,529,
mesem-heeats-1,90994,mesem,heeats,nin-,nin-,n i n -,(he) eats,McElhanon1967,12,
mesem-itswells-1,92394,mesem,itswells,simen-,simen-,s i m e n -,(it) swells,McElhanon1967,530,
mesem-itseye-1,91582,mesem,itseye,dzi-,dzi-,d z i -,(its) eye,McElhanon1967,15,
mesem-theyplay-1,92324,mesem,theyplay,dzəgodzə,dzəgodzə,d z ə g o d z ə,(they) play,McElhanon1967,531,
mesem-hestands-1,90714,mesem,hestands,ta-,ta-,t a -,(he) stands,McElhanon1967,532,
mesem-spear-1,92366,mesem,spear,ani,ani,a n i,spear,McElhanon1967,533,
mesem-hedies-1,90952,mesem,hedies,fəki-,fəki-,f ə k i -,(he) dies,McElhanon1967,534,
mesem-hespits-1,92156,mesem,hespits,dzətupa-,dzətupa-,d z ə t u p a -,(he) spits,McElhanon1967,535,
mesem-thou-1,90462,mesem,thou,gą,gą,g ą,thou,McElhanon1967,292,
mesem-worm-1,92016,mesem,worm,gọ,gọ,g ọ,worm,McElhanon1967,536,
mesem-hebitesit-1,91008,mesem,hebitesit,ye-,ye-,y e -,(he) bites it,McElhanon1967,537,
mesem-itsfruit-1,91988,mesem,itsfruit,kpən-,kpən-,k p ə n -,(its) fruit,McElhanon1967,538,
mesem-black-1,91022,mesem,black,səmbopm,səmbopm,s ə m b o p m,black,McElhanon1967,539,
mesem-helaughs-1,92114,mesem,helaughs,yəyən-,yəyən-,y ə y ə n -,(he) laughs,McElhanon1967,540,
mesem-all-1,90728,mesem,all,pəsəkpep,pəsəkpep,p ə s ə k p e p,all,McElhanon1967,541,
mesem-short-1,91904,mesem,short,dandzi,dandzi,d a n d z i,short,McElhanon1967,542,
mesem-moon-1,90588,mesem,moon,əyoŋga,əyoŋga,ə y o ŋ g a,moon,McElhanon1967,543,
mesem-hedigs-1,91862,mesem,hedigs,lo-,lo-,l o -,(he) digs,McElhanon1967,544,
mesem-green-1,91036,mesem,green,kokŋ̣,kokŋ̣,k o k ŋ̣,green,McElhanon1967,545,
mesem-rope-1,92282,mesem,rope,tək,tək,t ə k,rope,McElhanon1967,412,
mesem-i-1,90448,mesem,i,ną,ną,n ą,I,McElhanon1967,245,
mesem-shesews-1,92268,mesem,shesews,osə-,osə-,o s ə -,(she) sews,McElhanon1967,546,
mesem-that-1,90518,mesem,that,mei,mei,m e i,that,McElhanon1967,547,
mesem-wind-1,91918,mesem,wind,təgə,təgə,t ə g ə,wind,McElhanon1967,548,
mesem-hefalls-1,91778,mesem,hefalls,kao-,kao-,k a o -,(he) falls,McElhanon1967,549,
mesem-some-1,91890,mesem,some,but-,but-,b u t -,some,McElhanon1967,550,
mesem-white-1,91050,mesem,white,sagatṇ,sagatṇ,s a g a t ṇ,white,McElhanon1967,551,
mesem-hissister-1,92226,mesem,hissister,lip-,lip-,l i p -,(his) sister,McElhanon1967,552,
mesem-many-1,90742,mesem,many,kirisi,kirisi,k i r i s i,many,McElhanon1967,553,
mesem-dust-1,91946,mesem,dust,wanawana,wanawana,w a n a w a n a,dust,McElhanon1967,554,
mesem-where-1,91680,mesem,where,dene,dene,d e n e,where,McElhanon1967,555,
mesem-snake-1,92030,mesem,snake,asį,asį,a s į,snake,McElhanon1967,556,
mesem-hishand-1,91498,mesem,hishand,bət-,bət-,b ə t -,(his) hand,McElhanon1967,340,
mesem-hecuts-1,91876,mesem,hecuts,lanti-,lanti-,l a n t i -,(he) cuts,McElhanon1967,557,
mesem-red-1,91064,mesem,red,kukŋ̣,kukŋ̣,k u k ŋ̣,red,McElhanon1967,558,
mesem-itsflower-1,91974,mesem,itsflower,dzolman,dzolman,d z o l m a n,(its) flower,McElhanon1967,3,
mesem-itsskin-1,91596,mesem,itsskin,sək-,sək-,s ə k -,(its) skin,McElhanon1967,353,
mesem-warm-1,92184,mesem,warm,kipkipṃ,kipkipṃ,k i p k i p ṃ,warm,McElhanon1967,559,
mesem-yellow-1,91078,mesem,yellow,alaŋ,alaŋ,a l a ŋ,yellow,McElhanon1967,560,
mesem-hesucks-1,92128,mesem,hesucks,bəsə-,bəsə-,b ə s ə -,(he) sucks,McElhanon1967,561,
mesem-night-1,90756,mesem,night,mimba,mimba,m i m b a,night,McElhanon1967,562,
mesem-work-1,92352,mesem,work,nu,nu,n u,work,McElhanon1967,331,
mesem-round-1,90602,mesem,round,waragən,waragən,w a r a g ə n,round,McElhanon1967,563,
mesem-hisbrother-1,92212,mesem,hisbrother,dat-,dat-,d a t -,(his) brother,McElhanon1967,19,
mesem-good-1,91092,mesem,good,saŋgam,saŋgam,s a ŋ g a m,good,McElhanon1967,564,
mesem-itsfat-1,90910,mesem,itsfat,kerək-,kerək-,k e r ə k -,(its) fat,McElhanon1967,59,
mesem-hot-1,91106,mesem,hot,tedzi,tedzi,t e d z i,hot,McElhanon1967,565,
mesem-hecries-1,92142,mesem,hecries,sisu-,sisu-,s i s u -,(he) cries,McElhanon1967,566,
mesem-long-1,90770,mesem,long,kepṃ,kepṃ,k e p ṃ,long,McElhanon1967,567,
mesem-itsfoot-1,91540,mesem,itsfoot,kət-,kət-,k ə t -,(its) foot,McElhanon1967,568,
mesem-how-1,91694,mesem,how,disi,disi,d i s i,how,McElhanon1967,569,
mesem-itsback-1,92058,mesem,itsback,beset-,beset-,b e s e t -,(its) back,McElhanon1967,570,
mesem-itsbone-1,91624,mesem,itsbone,siet-,siet-,s i e t -,(its) bone,McElhanon1967,89,
mesem-stick-1,92002,mesem,stick,onze,onze,o n z e,stick,McElhanon1967,571,
mesem-new-1,91120,mesem,new,gorəŋ,gorəŋ,g o r ə ŋ,new,McElhanon1967,572,
mesem-heblows-1,92380,mesem,heblows,orati-,orati-,o r a t i -,(he) blows,McElhanon1967,573,
mesem-itshead-1,91610,mesem,itshead,nok-,nok-,n o k -,(its) head,McElhanon1967,574,
mesem-animal-1,92044,mesem,animal,dzi,dzi,d z i,animal,McElhanon1967,400,
mesem-itisdry-1,91134,mesem,itisdry,alaŋgə-,alaŋgə-,a l a ŋ g ə -,(it is) dry,McElhanon1967,361,
mesem-dull-1,92198,mesem,dull,kokŋ̣ kpiəkṇ,kokŋ̣ kpiəkṇ,k o k ŋ̣ + k p i ə k ṇ,dull,McElhanon1967,575,
mesem-big-1,90784,mesem,big,kəitṇ,kəitṇ,k ə i t ṇ,big,McElhanon1967,576,
mesem-hismother-1,92254,mesem,hismother,mam-,mam-,m a m -,(his) mother,McElhanon1967,382,
mesem-hesits-1,90686,mesem,hesits,ta-,ta-,t a -,(he) sits,McElhanon1967,130,
mesem-itswing-1,92072,mesem,itswing,kpogo,kpogo,k p o g o,(its) wing,McElhanon1967,577,
mesem-itstongue-1,91512,mesem,itstongue,nambalaŋ-,nambalaŋ-,n a m b a l a ŋ -,(its) tongue,McElhanon1967,57,
mesem-sky-1,91932,mesem,sky,nombə,nombə,n o m b ə,sky,McElhanon1967,578,
mesem-itisfull-1,90616,mesem,itisfull,dzədzə ko-,dzədzə ko-,d z ə d z ə + k o -,(it is) full,McElhanon1967,579,
mesem-clothing-1,92338,mesem,clothing,na,na,n a,clothing,McElhanon1967,580,
mesem-cold-1,91148,mesem,cold,takəŋ,takəŋ,t a k ə ŋ,cold,McElhanon1967,581,
mesem-hecounts-1,92310,mesem,hecounts,usun-,usun-,u s u n -,(he) counts,McElhanon1967,582,
mesem-this-1,90532,mesem,this,wi,wi,w i,this,McElhanon1967,583,
mesem-itsname-1,91162,mesem,itsname,kot-,kot-,k o t -,(its) name,McElhanon1967,370,
mesem-and-1,91708,mesem,and,mimbi,mimbi,m i m b i,and,McElhanon1967,584,
mesem-small-1,90798,mesem,small,namzi,namzi,n a m z i,small,McElhanon1967,585,
mesem-rain-1,90854,mesem,rain,ma,ma,m a,rain,McElhanon1967,399,
mesem-not-1,91176,mesem,not,kəm,kəm,k ə m,not,McElhanon1967,586,
mesem-who-1,90490,mesem,who,ala,ala,a l a,who,McElhanon1967,587,
mesem-itburns-1,91190,mesem,itburns,dzi-,dzi-,d z i -,(it) burns,McElhanon1967,66,
mesem-star-1,90812,mesem,star,dzəmərindzə,dzəmərindzə,d z ə m ə r i n d z ə,star,McElhanon1967,588,
mesem-hisknee-1,90630,mesem,hisknee,kpekakpatə-,kpekakpatə-,k p e k a k p a t ə -,(his) knee,McElhanon1967,589,
mesem-road-1,91204,mesem,road,kə,kə,k ə,road,McElhanon1967,70,
mesem-water-1,91218,mesem,water,tu,tu,t u,water,McElhanon1967,383,
mesem-sun-1,90826,mesem,sun,kəsu,kəsu,k ə s u,sun,McElhanon1967,590,
mesem-itstooth-1,91526,mesem,itstooth,dzət-,dzət-,d z ə t -,(its) tooth,McElhanon1967,51,
mesem-smoke-1,91232,mesem,smoke,kəsə,kəsə,k ə s ə,smoke,McElhanon1967,82,
mesem-itsneck-1,90924,mesem,itsneck,andeŋ,andeŋ,a n d e ŋ,its neck,McElhanon1967,591,
mesem-cloud-1,90840,mesem,cloud,kumbu,kumbu,k u m b u,cloud,McElhanon1967,592,
mesem-he-1,91638,mesem,he,lə,lə,l ə,he,McElhanon1967,396,
mesem-itsclaw-1,90644,mesem,itsclaw,dziŋgəŋgəŋ-,dziŋgəŋgəŋ-,d z i ŋ g ə ŋ g ə ŋ -,(its) claw,McElhanon1967,593,
mesem-hehithim-1,91246,mesem,hehithim,kun-,kun-,k u n -,(he) hit him,McElhanon1967,387,
mesem-heknows-1,91260,mesem,heknows,niŋge-,niŋge-,n i ŋ g e -,(he) knows,McElhanon1967,395,
mesem-one-1,90546,mesem,one,kpedzi,kpedzi,k p e d z i,one,McElhanon1967,594,
mesem-woman-1,91456,mesem,woman,imbi,imbi,i m b i,woman,McElhanon1967,91,
mesem-sand-1,91274,mesem,sand,gaŋa,gaŋa,g a ŋ a,sand,McElhanon1967,595,
mesem-hethrows-1,91806,mesem,hethrows,kətipe-,kətipe-,k ə t i p e -,(he) throws,McElhanon1967,596,
mesem-itstail-1,91554,mesem,itstail,dak-,dak-,d a k -,(its) tail,McElhanon1967,597,
mesem-there-1,91722,mesem,there,inda,inda,i n d a,there,McElhanon1967,93,
mesem-hepulls-1,91820,mesem,hepulls,menda-,menda-,m e n d a -,(he) pulls,McElhanon1967,598,
mesem-rightside-1,91736,mesem,rightside,pana,pana,p a n a,right (side),McElhanon1967,599,
mesem-heturns-1,91792,mesem,heturns,giridzə-,giridzə-,g i r i d z ə -,(he) turns,McElhanon1967,600,
mesem-leftside-1,91750,mesem,leftside,kana,kana,k a n a,left (side),McElhanon1967,131,
mesem-mountain-1,91302,mesem,mountain,kalaŋ,kalaŋ,k a l a ŋ,mountain,McElhanon1967,601,
mesem-itsbelly-1,90868,mesem,itsbelly,tip-,tip-,t i p -,(its) belly,McElhanon1967,407,
mesem-itsear-1,91400,mesem,itsear,bəbət-,bəbət-,b ə b ə t -,(its) ear,McElhanon1967,602,
mesem-breast-1,90658,mesem,breast,nam-,nam-,n a m -,breast,McElhanon1967,209,
mesem-ashes-1,91316,mesem,ashes,dzita,dzita,d z i t a,ashes,McElhanon1967,603,
mesem-earth-1,91330,mesem,earth,misa,misa,m i s a,earth,McElhanon1967,604,
mesem-itsnose-1,90882,mesem,itsnose,siŋgeŋ,siŋgeŋ,s i ŋ g e ŋ,(its) nose,McElhanon1967,605,
mesem-itsleaf-1,91344,mesem,itsleaf,sin-,sin-,s i n -,(its) leaf,McElhanon1967,108,
mesem-hepushes-1,91834,mesem,hepushes,otəgə-,otəgə-,o t ə g ə -,(he) pushes,McElhanon1967,606,
mesem-man-1,91470,mesem,man,ą,ą,ą,man,McElhanon1967,413,
mesem-tree-1,91358,mesem,tree,tə,tə,t ə,tree,McElhanon1967,607,
mesem-itsheart-1,90896,mesem,itsheart,wembə kət-,wembə kət-,w e m b ə + k ə t -,(its) heart,McElhanon1967,608,
mesem-they-1,91666,mesem,they,lene,lene,l e n e,they,McElhanon1967,609,
mesem-hecomes-1,90672,mesem,hecomes,ko-,ko-,k o -,(he) comes,McElhanon1967,610,
mesem-itsroot-1,91372,mesem,itsroot,kindiri-,kindiri-,k i n d i r i -,(its) root,McElhanon1967,611,
mesem-two-1,90560,mesem,two,dzeba,dzeba,d z e b a,two,McElhanon1967,612,
mesem-itsseed-1,91386,mesem,itsseed,kət-,kət-,k ə t -,(its) seed,McElhanon1967,124,
mesem-what-1,90504,mesem,what,wana,wana,w a n a,what,McElhanon1967,426,
mesem-itsmeat-1,91568,mesem,itsmeat,mirik-,mirik-,m i r i k -,(its) meat,McElhanon1967,613,
mesem-louse-1,91414,mesem,louse,ləm,ləm,l ə m,louse,McElhanon1967,614,
mesem-itshair-1,90938,mesem,itshair,dzup-,dzup-,d z u p -,(its) hair,McElhanon1967,132,
mesem-hewashes-1,91848,mesem,hewashes,əli-,əli-,ə l i -,(he) washes,McElhanon1967,615,
mesem-ye-1,91652,mesem,ye,lį,lį,l į,ye,McElhanon1967,238,
mesem-dog-1,91428,mesem,dog,tą,tą,t ą,dog,McElhanon1967,616,
mesem-itsblood-1,91484,mesem,itsblood,sip-,sip-,s i p -,(its) blood,McElhanon1967,127,
mesem-bird-1,91442,mesem,bird,lau,lau,l a u,bird,McElhanon1967,617,
mesem-heseesme-1,90966,mesem,heseesme,nəgəi-,nəgəi-,n ə g ə i -,(he) sees me,McElhanon1967,618,
mesem-hegivesme-1,90700,mesem,hegivesme,naka-,naka-,n a k a -,(he) gives me,McElhanon1967,619,
nabak-old-1,92181,nabak,old,ŋokŋ,ŋokŋ,ŋ o k ŋ,old,McElhanon1967,620,
nabak-and-1,91719,nabak,and,ɔpme,ɔpme,ɔ p m e,and,McElhanon1967,351,
nabak-hesucks-1,92139,nabak,hesucks,bəsəi-,bəsəi-,b ə s ə i -,(he) sucks,McElhanon1967,561,
nabak-they-1,91677,nabak,they,ək,ək,ə k,they,McElhanon1967,410,
nabak-itsflower-1,91985,nabak,itsflower,kət-,kət-,k ə t -,(its) flower,McElhanon1967,621,
nabak-hishand-1,91509,nabak,hishand,bet-,bet-,b e t -,(his) hand,McElhanon1967,340,
nabak-dull-1,92209,nabak,dull,kugepin,kugepin,k u g e p i n,dull,McElhanon1967,622,
nabak-hewashes-1,91859,nabak,hewashes,dzurudzi-,dzurudzi-,d z u r u d z i -,(he) washes,McElhanon1967,623,
nabak-animal-1,92055,nabak,animal,soŋgo,soŋgo,s o ŋ g o,animal,McElhanon1967,624,
nabak-heseesme-1,90977,nabak,heseesme,ni-,ni-,n i -,(he) sees me,McElhanon1967,138,
nabak-rope-1,92293,nabak,rope,dze,dze,d z e,rope,McElhanon1967,625,
nabak-hegivesme-1,90711,nabak,hegivesme,nai-,nai-,n a i -,(he) gives me,McElhanon1967,626,
nabak-itsback-1,92069,nabak,itsback,bam-,bam-,b a m -,(its) back,McElhanon1967,627,
nabak-itsneck-1,90935,nabak,itsneck,ŋande-,ŋande-,ŋ a n d e -,its neck,McElhanon1967,591,
nabak-itsfat-1,90921,nabak,itsfat,kerak-,kerak-,k e r a k -,(its) fat,McElhanon1967,59,
nabak-hesleeps-1,90991,nabak,hesleeps,we-,we-,w e -,(he) sleeps,McElhanon1967,528,
nabak-itsfruit-1,91999,nabak,itsfruit,kpənəŋ-,kpənəŋ-,k p ə n ə ŋ -,(its) fruit,McElhanon1967,538,
nabak-leftside-1,91761,nabak,leftside,kanen,kanen,k a n e n,left (side),McElhanon1967,131,
nabak-hecounts-1,92321,nabak,hecounts,makundzi-,makundzi-,m a k u n d z i -,(he) counts,McElhanon1967,628,
nabak-heeats-1,91005,nabak,heeats,ni-,ni-,n i -,(he) eats,McElhanon1967,12,
nabak-itswells-1,92405,nabak,itswells,səme-,səme-,s ə m e -,(it) swells,McElhanon1967,530,
nabak-itsblood-1,91495,nabak,itsblood,sip-,sip-,s i p -,(its) blood,McElhanon1967,127,
nabak-snake-1,92041,nabak,snake,nombe,nombe,n o m b e,snake,McElhanon1967,629,
nabak-what-1,90515,nabak,what,pitne,pitne,p i t n e,what,McElhanon1967,630,
nabak-itsfoot-1,91551,nabak,itsfoot,set-,set-,s e t -,(its) foot,McElhanon1967,631,
nabak-hesays-1,90585,nabak,hesays,dzei-,dzei-,d z e i -,(he) says,McElhanon1967,6,
nabak-heshoots-1,92307,nabak,heshoots,arai-,arai-,a r a i -,(he) shoots,McElhanon1967,632,
nabak-hestands-1,90725,nabak,hestands,ta-,ta-,t a -,(he) stands,McElhanon1967,532,
nabak-hevomits-1,92111,nabak,hevomits,okdzi-,okdzi-,o k d z i -,(he) vomits,McElhanon1967,633,
nabak-hebitesit-1,91019,nabak,hebitesit,i-,i-,i -,(he) bites it,McElhanon1967,332,
nabak-hismother-1,92265,nabak,hismother,mam-,mam-,m a m -,(his) mother,McElhanon1967,382,
nabak-black-1,91033,nabak,black,sopməŋ,sopməŋ,s o p m ə ŋ,black,McElhanon1967,634,
nabak-spear-1,92377,nabak,spear,ŋəlip,ŋəlip,ŋ ə l i p,spear,McElhanon1967,635,
nabak-itsclaw-1,90655,nabak,itsclaw,pəluk-,pəluk-,p ə l u k -,(its) claw,McElhanon1967,636,
nabak-theyplay-1,92335,nabak,theyplay,kpep,kpep,k p e p,(they) play,McElhanon1967,637,
nabak-hedigs-1,91873,nabak,hedigs,kiŋgadzi-,kiŋgadzi-,k i ŋ g a d z i -,(he) digs,McElhanon1967,638,
nabak-heblows-1,92391,nabak,heblows,kumbu-,kumbu-,k u m b u -,(he) blows,McElhanon1967,639,
nabak-all-1,90739,nabak,all,ilinsakpep,ilinsakpep,i l i n s a k p e p,all,McElhanon1967,640,
nabak-work-1,92363,nabak,work,murup,murup,m u r u p,work,McElhanon1967,641,
nabak-where-1,91691,nabak,where,den,den,d e n,where,McElhanon1967,555,
nabak-itswing-1,92083,nabak,itswing,pɔp-,pɔp-,p ɔ p -,(its) wing,McElhanon1967,642,
nabak-green-1,91047,nabak,green,araŋəŋ,araŋəŋ,a r a ŋ ə ŋ,green,McElhanon1967,643,
nabak-hissister-1,92237,nabak,hissister,ip-,ip-,i p -,(his) sister,McElhanon1967,552,
nabak-itseye-1,91593,nabak,itseye,dzi-,dzi-,d z i -,(its) eye,McElhanon1967,15,
nabak-helaughs-1,92125,nabak,helaughs,yəindzi-,yəindzi-,y ə i n d z i -,(he) laughs,McElhanon1967,644,
nabak-heholds-1,91775,nabak,heholds,mi-,mi-,m i -,(he) holds,McElhanon1967,23,
nabak-hespits-1,92167,nabak,hespits,dzawak-,dzawak-,d z a w a k -,(he) spits,McElhanon1967,645,
nabak-white-1,91061,nabak,white,satnəŋ,satnəŋ,s a t n ə ŋ,white,McElhanon1967,551,
nabak-warm-1,92195,nabak,warm,kipməŋ,kipməŋ,k i p m ə ŋ,warm,McElhanon1967,559,
nabak-moon-1,90599,nabak,moon,eyoŋge,eyoŋge,e y o ŋ g e,moon,McElhanon1967,543,
nabak-clothing-1,92349,nabak,clothing,nap,nap,n a p,clothing,McElhanon1967,580,
nabak-many-1,90753,nabak,many,kilisik,kilisik,k i l i s i k,many,McElhanon1967,553,
nabak-itsbreath-1,92097,nabak,itsbreath,emetək,emetək,e m e t ə k,(its) breath,McElhanon1967,646,
nabak-red-1,91075,nabak,red,ŋaməŋ,ŋaməŋ,ŋ a m ə ŋ,red,McElhanon1967,647,
nabak-shesews-1,92279,nabak,shesews,ou-,ou-,o u -,(she) sews,McElhanon1967,648,
nabak-we-1,90487,nabak,we,nin,nin,n i n,we,McElhanon1967,160,
nabak-hisbrother-1,92223,nabak,hisbrother,dat-,dat-,d a t -,(his) brother,McElhanon1967,19,
nabak-yellow-1,91089,nabak,yellow,araraŋ,araraŋ,a r a r a ŋ,yellow,McElhanon1967,560,
nabak-stick-1,92013,nabak,stick,wandzom,wandzom,w a n d z o m,stick,McElhanon1967,649,
nabak-bird-1,91453,nabak,bird,aga,aga,a g a,bird,McElhanon1967,650,
nabak-hecries-1,92153,nabak,hecries,su-,su-,s u -,(he) cries,McElhanon1967,566,
nabak-night-1,90767,nabak,night,təmbuyat,təmbuyat,t ə m b u y a t,night,McElhanon1967,651,
nabak-worm-1,92027,nabak,worm,gbik,gbik,g b i k,worm,McElhanon1967,652,
nabak-hecuts-1,91887,nabak,hecuts,eti-,eti-,e t i -,(he) cuts,McElhanon1967,653,
nabak-lake-1,91971,nabak,lake,ləmunəŋ,ləmunəŋ,l ə m u n ə ŋ,lake,McElhanon1967,522,
nabak-good-1,91103,nabak,good,kpembenəŋ,kpembenəŋ,k p e m b e n ə ŋ,good,McElhanon1967,654,
nabak-hisfather-1,92251,nabak,hisfather,bip-,bip-,b i p -,(his) father,McElhanon1967,521,
nabak-itsskin-1,91607,nabak,itsskin,sək-,sək-,s ə k -,(its) skin,McElhanon1967,353,
nabak-ye-1,91663,nabak,ye,in,in,i n,ye,McElhanon1967,238,
nabak-hot-1,91117,nabak,hot,tedzin,tedzin,t e d z i n,hot,McElhanon1967,565,
nabak-that-1,90529,nabak,that,ke,ke,k e,that,McElhanon1967,655,
nabak-round-1,90613,nabak,round,kililiŋ,kililiŋ,k i l i l i ŋ,round,McElhanon1967,656,
nabak-long-1,90781,nabak,long,teepməŋ,teepməŋ,t e e p m ə ŋ,long,McElhanon1967,657,
nabak-new-1,91131,nabak,new,arakŋəŋ,arakŋəŋ,a r a k ŋ ə ŋ,new,McElhanon1967,359,
nabak-hefalls-1,91789,nabak,hefalls,todzi-,todzi-,t o d z i -,(he) falls,McElhanon1967,658,
nabak-itisdry-1,91145,nabak,itisdry,ko-,ko-,k o -,(it is) dry,McElhanon1967,659,
nabak-big-1,90795,nabak,big,taemba,taemba,t a e m b a,big,McElhanon1967,660,
nabak-cold-1,91159,nabak,cold,bakŋəŋ,bakŋəŋ,b a k ŋ ə ŋ,cold,McElhanon1967,661,
nabak-how-1,91705,nabak,how,dzigok,dzigok,d z i g o k,how,McElhanon1967,662,
nabak-breast-1,90669,nabak,breast,nam-,nam-,n a m -,breast,McElhanon1967,209,
nabak-some-1,91901,nabak,some,not-,not-,n o t -,some,McElhanon1967,663,
nabak-itsname-1,91173,nabak,itsname,dzikət-,dzikət-,d z i k ə t -,(its) name,McElhanon1967,62,
nabak-itisfull-1,90627,nabak,itisfull,dzedze kpe-,dzedze kpe-,d z e d z e + k p e -,(it is) full,McElhanon1967,579,
nabak-small-1,90809,nabak,small,isikŋen,isikŋen,i s i k ŋ e n,small,McElhanon1967,664,
nabak-not-1,91187,nabak,not,ku,ku,k u,not,McElhanon1967,665,
nabak-heturns-1,91803,nabak,heturns,giridzəi-,giridzəi-,g i r i d z ə i -,(he) turns,McElhanon1967,600,
nabak-itburns-1,91201,nabak,itburns,dzi-,dzi-,d z i -,(it) burns,McElhanon1967,66,
nabak-itstongue-1,91523,nabak,itstongue,nambaram-,nambaram-,n a m b a r a m -,(its) tongue,McElhanon1967,57,
nabak-heknows-1,91271,nabak,heknows,nɔi-,nɔi-,n ɔ i -,(he) knows,McElhanon1967,666,
nabak-star-1,90823,nabak,star,wenzim,wenzim,w e n z i m,star,McElhanon1967,667,
nabak-road-1,91215,nabak,road,set,set,s e t,road,McElhanon1967,668,
nabak-itshead-1,91621,nabak,itshead,ŋokandzi-,ŋokandzi-,ŋ o k a n d z i -,(its) head,McElhanon1967,669,
nabak-one-1,90557,nabak,one,kpep,kpep,k p e p,one,McElhanon1967,594,
nabak-hepushes-1,91845,nabak,hepushes,ɔtɔpe-,ɔtɔpe-,ɔ t ɔ p e -,(he) pushes,McElhanon1967,670,
nabak-short-1,91915,nabak,short,kutuməŋ,kutuməŋ,k u t u m ə ŋ,short,McElhanon1967,671,
nabak-this-1,90543,nabak,this,kapi,kapi,k a p i,this,McElhanon1967,672,
nabak-itsbone-1,91635,nabak,itsbone,kandziŋ-,kandziŋ-,k a n d z i ŋ -,(its) bone,McElhanon1967,673,
nabak-sun-1,90837,nabak,sun,kəsuk,kəsuk,k ə s u k,sun,McElhanon1967,674,
nabak-smoke-1,91243,nabak,smoke,kəsək,kəsək,k ə s ə k,smoke,McElhanon1967,82,
nabak-i-1,90459,nabak,i,nəŋ,nəŋ,n ə ŋ,I,McElhanon1967,245,
